English,Portuguese
What did your husband give you for your birthday?,O que seu marido lhe deu no seu aniversário?
They weren't listening to music.,Eles não estavam escutando música.
The use of antibiotics is ineffective in the treatment of a virus.,O uso de antibióticos não é eficaz no tratamento de uma virose.
He bought a book and gave it to his father.,Ele comprou um livro e o deu ao pai.
Have you heard from your friend lately?,Você ultimamente teve notícias de seu amigo?
I occasionally worry myself to death about worthless nonsense.,Às vezes eu fico pensando demais em besteiras.
I get the feeling there's something wrong with you.,Tenho a impressão que há algo errado com você.
I need to make better use of my free time.,Eu preciso usar melhor o meu tempo livre!
Your wish is my command.,Seu desejo é uma ordem.
I want to meet your older sister.,Quero conhecer a sua irmã mais velha.
Why do people go to the cinema?,Por que as pessoas vão ao cinema?
You are evil! You are all demons!,Você é mau! Você é um demônio!
"Apparently, you can hear a girl's sobs coming from the closed-off washroom in that school building at midnight.","Aparentemente, você pode ouvir uns soluços de menina vindos do banheiro destivado daquele prédio escolar à meia-noite."
Please insert a coin.,Por favor insira uma moeda.
I'm desperate.,Estou desesperado.
He was taken unconscious to the hospital.,Ele foi levado inconsciente até o hospital.
The student ended up sleeping in the classroom.,O aluno acabou dormindo na sala de aula.
Sorry for being late.,Perdão por chegar tarde.
Today is October 11th.,Hoje são onze de outubro.
There are some things in this world that can't be explained by words alone.,Tem coisas no mundo que simplesmente não se pode esclarecer por palavras.
"I get your point, but I still don't agree.","Eu entendo o seu ponto de vista, mas ainda não estou de acordo."
I have a friend coming over to visit tomorrow.,Amanhã recebo a visita de um amigo.
Paper production increases annually.,A produção de papel cresce a cada ano.
This is none of my business!,Isso não é assunto meu!
I saw her yesterday.,Ontem eu a vi.
The bathroom sink is plugged.,A pia do banheiro entupiu.
I don't agree with your conclusions.,Eu não estou de acordo com as suas conclusões.
He was searching for something in the dark.,Ele estava procurando algo na escuridão.
The manager said it was your fault.,O gerente disse que o fracasso foi culpa sua.
You've done better than that.,Você já fez melhor que isso.
I speak Japanese well.,Falo bem japonês.
Have you called the boss already?,Já ligou para o chefe?
Grab as much as you need.,Pegue o tanto que precisar.
"I never wrote to her, despite the urge to do so.","Eu nunca escrevi a ela, apesar da vontade que tenho de fazê-lo."
Can you phrase your answer in an understandable manner?,Você pode expressar a sua resposta de maneira compreensível?
The ingredients for this recipe are a little expensive.,Os ingredientes para esta receita são meio caros.
Bullet-proof glass ensures safety but isn't widely available due to its high cost.,"O vidro blindado garante segurança, mas ainda não é acessível a todos devido ao seu alto custo."
I don't know his whereabouts.,Não sei do paradeiro dele.
That's very kind of you to say that.,É muito amável da sua parte dizer isso.
The mother finished writing her letter.,A mãe terminou de escrever a sua carta.
The orchestra plays nightly the whole night through.,Toda noite a orquestra toca sem parar a noite toda.
She is trying to prove the existence of ghosts.,Ela está tentando provar a existência de fantasmas.
We like to talk.,Nós gostamos de falar.
He threatened to take everything I own.,Ele ameaçou arrancar de mim tudo o que eu possuo.
Aren't there any risks?,Não há nenhum risco?
Can't you work things out through dialog?,Vocês não podem resolver as coisas com diálogo?
"Yes, but she just left.","É, mas ela acabou de sair."
"Yes, but she left just now.","É, mas ela acabou de sair."
Tom says he doesn't like money.,O Tom diz que não gosta de dinheiro.
He's still underage.,Ele é ainda menor de idade.
That guy's a friend of mine.,Aquele cara é meu amigo.
He's a science fiction fanatic.,Ele é um grande admirador de ficção científica.
"When the thought of what I had done came to mind, I felt like an assassin.","Quando veio-me à cabeça o que fizera, senti-me um assassino."
You must learn to restrain yourself.,Você precisa aprender a se conter.
I want to eat out today.,Quero comer fora hoje.
The bread's on the table.,O pão está sobre a mesa.
Where's the bread?,Onde está o pão?
The tribal wise man shared his knowledge with all the young.,O sábio da tribo compartilhava seu conhecimento com todos os jovens.
I never liked Biology.,Eu nunca gostei de biologia.
Unfortunately the store was closed.,"Infelizmente, a loja estava fechada."
He has the habit of making others jealous.,Ele tem o costume de invejar os outros.
"I thought I had paid the monthly fee, but I received a phone call from the school saying that the bill still needs to be paid.","Eu pensava que já tinha pagado a mensalidade, mas recebi um telefonema da escola dizendo que o carnê ainda precisa ser pago."
They had a lot of kids.,Eles tinham vários filhos.
The whole country mourned his death.,Todo o país ficou de luto à sua morte.
Today is Saturday and tomorrow is Sunday.,Hoje é sábado e amanhã será domingo.
My sister plays piano every day.,A minha irmã toca piano todo dia.
I'm not able to respond to all of your questions.,Não posso responder a todas as perguntas.
I just got done eating lunch.,Acabo de almoçar.
I'm allergic to dust.,Sou alérgica ao pó.
My youngest brother is still asleep.,Meu irmão caçula ainda está dormindo.
I'll show you some.,Vou te mostrar alguns.
You scared the living daylights out of me.,Você me deu um susto de morrer.
I spoke with her for one hour.,Conversei com ela por uma hora.
I won't have time on Monday nor on Tuesday.,Não terei tempo nem na segunda nem na terça.
This isn't the time.,Esta não é a ocasião.
When I turned fifteen I started going out more.,"Quando completei quinze anos de idade, comecei a sair mais."
This door leads to the garden.,Essa porta dá no jardim.
Follow your dreams to the ends of the earth.,Persiga os seus sonhos até o fim do mundo.
Which story do you want me to read?,Qual das histórias você quer que eu leia?
Don't respond to questions marked with an X.,Não responda às questões com um X.
"I'm tired, that's all.","Eu estou cansado, só isso."
She took over the business after the death of her husband.,Ela assumiu o negócio depois que seu marido morreu.
His company didn't survive the crisis.,Sua empresa faliu durante a crise.
His company went under during the crisis.,Sua empresa faliu durante a crise.
I don't have enough money to pay for the product in cash.,Não tenho dinheiro suficiente para comprar o produto à vista.
You won't find a dog bigger than this one.,Não existem cachorros maiores que este.
The boy got lost in the forest.,O menino se perdeu na floresta.
He is reading.,Ele está lendo.
"Just do what you have to do, no questions asked.",Faça o que tem de fazer e não questione.
John is writing an assignment about the Brazilian backcountry.,João está escrevendo um trabalho sobre o sertão brasileiro.
That's happened to me plenty of times.,Isso já aconteceu comigo várias vezes.
Our team won 3 to 1.,Nosso time ganhou de três a um.
"How do you like my hair?, asked Mary to her husband.","Gostou do meu cabelo?, perguntou Maria ao marido."
Let's go out tonight?,Vamos sair hoje à noite?
"The mother is correct, the father isn't.","A mãe está certa, o pai não está."
You don't have to make up an excuse if you don't want to go with us.,Você não precisa inventar nenhuma desculpa se não quiser vir com a gente.
He borrowed the car from his friend.,Ele pegou o carro emprestado do amigo.
"You got a smoke? ""Yeah, but I don't have a lighter.""","Você tem um cigarro? ""Tenho, mas não estou com o isqueiro."""
I have something to tell you. I lied when I said I didn't know.,Preciso te dizer uma coisa: menti para você ao dizer que não sabia.
I can lend you one if you want.,Posso te emprestar uma se quiser.
"The game was a tie, 2-2.",O jogo empatou no dois a dois.
Tom doesn't like clubs where there is loud music.,O Tom não gosta de clubes onde há música alta.
Tom doesn't have a credit card.,Tom não tem cartão de crédito.
"Tom drives a black car, right?","Tom dirige um carro preto, né?"
Yesterday I went to sleep at 10 PM.,Ontem dormi às dez.
"I had a lot of money, but spent everything.","Tive muito dinheiro, mas gastei tudo."
How long do you plan on staying here?,Quanto tempo você pretende ficar aqui?
I was afraid I wouldn't have the pleasure of meeting you.,Estava com receio de não ter o prazer de encontrar você.
Things have changed.,As coisas mudaram.
He left for no reason whatsoever.,Ele saiu sem motivo algum.
I haven't seen you for so long!,Há quanto tempo não o vejo!
Don't forget to remind me of that.,Não se esqueça de lembrar-me disso.
I had already spotted him from afar.,Eu o avistara já de longe.
I saw the two together on several occasions.,Vi os dois juntos várias vezes.
"Since it was already late, I went to sleep.","Como já era tarde, fui dormir."
Did he stay very long?,Ele ficou muito tempo?
Why didn't she come?,Por que ela não veio?
They are our guests.,Eles são nossos hóspedes.
Sorry to interrupt you.,Perdão por incomodá-lo.
You're never at home.,Você nunca está em casa.
He left a minute ago.,Ele saiu há um minuto.
Close the door behind you.,Feche a porta atrás de você.
We already know each other.,Nós já nos conhecemos.
You're leaving already?,Você já vai?
You're our guest for the week.,Você é nossa hóspede da semana.
Tom and Mary joined the group.,Tom e Maria juntaram-se ao grupo.
Slovenian singer Maja Keuc was born in 1992.,A cantora eslovena Maja Keuc nasceu em 1992.
You don't need to come to work Saturday.,Você não precisa vir ao trabalho sábado.
