English,Portuguese
You must be sad since you lost one of your friends.,"Você deve estar triste, já que você perdeu um de seus amigos."
We appreciate your kind advice.,Nós gostamos do seu gentil conselho.
We consider Tom to be honest.,Consideramos que Tom seja honesto.
Did you have a good sleep last night?,Você dormiu bem a noite passada?
They sell sugar and salt at that store.,Vendem-se açúcar e sal naquela loja.
Give me a ring if you find out anything.,Ligue-me se souber de algo.
"That old man is, so to speak, a walking dictionary.","O velho é, por assim dizer, um dicionário ambulante."
He had no difficulty swimming across the river.,Ele não teve dificuldade em nadar no rio.
I was able to play piano very well.,Eu conseguia tocar piano muito bem.
It is going to snow.,Vai nevar.
"I invited Ken, Bill and Yumi.","Eu convidei Ken, Bill e Yumi."
He is small and weak.,Ele é pequeno e fraco.
Members of that tribe settled along the river.,Membros daquela tribo se estabeleceram ao longo do rio.
I'd like to visit London.,Gostaria de visitar Londres.
That man is an egotist through and through.,Aquele homem é um egoísta em todos os aspectos.
Can you distinguish silver from tin?,Você consegue distinguir prata de estanho?
I have an identical twin.,Eu tenho um gêmeo idêntico.
You seem to have the wrong number.,Parece que você tem o número errado.
All the food was gone.,Toda a comida desapareceu.
A big earthquake occurred in Tokyo.,Ocorreu um grande terremoto em Tóquio.
He lost his balance and fell off the ladder.,Ele perdeu o equilíbrio e levou um tombo.
My grandmother can ride a motorcycle.,Minha avó sabe pilotar uma moto.
This rose is very beautiful.,Esta rosa é muito bela.
I met him yesterday.,Eu o encontrei ontem.
"A man lives not only his personal life, as an individual, but also, consciously or unconsciously, the life of his epoch and his contemporaries.","O homem vive não só sua vida pessoal, mas também, consciente ou inconscientemente, a vida de sua época e de seus contemporâneos."
I'm a TV addict.,Sou viciado em televisão.
What is the relationship between politics and war?,Qual é a relação entre a política e a guerra?
"We speak the same language, don't we?","Nós falamos a mesma língua, não é?"
You'll do it today right?,"Você vai fazer isso hoje, certo?"
Their nationalism was one cause of the war.,Seu nacionalismo foi uma das causas da guerra.
You can't count on his help.,Você não pode contar com a ajuda dele.
The storm was at its worst.,A tempestade estava em seu pior momento.
"When she heard the news, she was not happy.","Quando ela ouviu a notícia, ela não ficou feliz."
The bus leaves every fifteen minutes.,Os ônibus saem a cada quinze minutos.
The question is this.,A pergunta é essa.
Tom is playing the violin now.,Tom está tocando violino agora.
Hold the baby gently.,Segure o bebê delicadamente.
I can come at three.,Eu posso vir às três.
There is a park near my house.,Tem um parque perto da minha casa.
We saw something white in the dark.,Nós vimos algo branco no escuro.
It's clear that you're wrong.,Claramente você está errado.
This day was just a waste of time and money.,Este dia foi só uma perda de tempo e dinheiro.
You must learn from mistakes.,Deve-se aprender com os próprios erros.
The new supermarket was opened last month.,O novo supermercado foi aberto no mês passado.
Every morning I make it a rule to watch the English course on TV.,Todas as manhãs eu faço disso uma regra assistir o curso de inglês na TV.
He acted as our guide.,Ele nos serviu de guia.
Your daughter is not a child anymore.,A sua filha não é mais uma criança.
I'm afraid I won't be able to make myself understand in English.,Receio que não vou conseguir me fazer entender em inglês.
"I am grateful for your hospitality, and the hospitality of the people of Egypt.",Eu estou grato por sua hospitalidade e pela hospitalidade do povo Egípcio.
He hasn't had much education.,Ele não teve muita educação.
She was at a loss what to wear for the party.,Ela não fazia ideia do que vestir para a festa.
Even these words will someday disappear.,Mesmo estas palavras desaparecerão um dia.
Even goats have beards.,Até cabras têm barbas.
His aim is to become a professional singer.,Seu objetivo é ser um cantor profissional.
I hope that he will come.,Eu espero que ele venha.
Could we have a spoon?,Pode nos trazer uma colher?
You're a person.,Você é uma pessoa.
The political situation has changed.,A situação política mudou.
The war ended in 1954.,A guerra acabou em 1954.
I don't have any cavities.,Não tenho nenhuma cárie.
There was an army of ants at the cake.,Havia um exército de formigas no bolo.
Access to the mountaintop is difficult.,O topo da montanha é de difícil acesso.
My father used to say that money is not everything.,Meu pai costumava dizer que dinheiro não é tudo.
It'll be forgotten in a few months' time.,"Em alguns meses, isso será esquecido."
You must start soon.,Você precisa começar logo.
He is now playing tennis on the court.,Ele agora está jogando tênis na quadra.
This article was written by a college professor.,Este artigo foi escrito por um professor de faculdade.
"Who is younger, Hanako or Taro? ""Taro is.""","Quem é o mais novo, Hanako ou Taro? ""Taro."""
Chris swung his sword!,Chris brandiu sua espada!
He put a hand gently on her shoulder.,"Ele colocou uma mão, gentilmente, no ombro dela."
It is rude of him not to give me a call.,É rude da parte dele não me ligar.
I'm going to Izu over the weekend.,Vou a Izu durante o fim de semana.
Both are my colleagues.,Ambos são meus colegas.
Learning should not be forced. Learning should be encouraged.,Não devíamos ser forçados a aprender. Devíamos ser encorajados a aprender.
We are his children.,Somos os filhos dele.
Nothing is missing.,Não há nada faltando.
An elephant has a long nose.,Um elefante tem um nariz longo.
I trust you.,Confio em ti.
He stood close to her and tried to protect her from the typhoon.,Ele ficou perto dela e tentou protegê-la do tufão.
Why are you so happy?,Por que está tão feliz?
"If she had not studied English here, she could not have passed the examination.","Se ela não tivesse estudado inglês aqui, ela não teria passado no teste."
"Art is not a luxury, but a necessity.","Arte não é um luxo, mas uma necessidade."
I remember the day when we first met.,Eu me lembro do dia em que nos encontramos pela primeira vez.
Mr Hata told us on television some interesting stories about various animals.,O Sr. Hata nos contou na televisão algumas histórias interessantes sobre vários animais.
I will make him go.,Farei que ele vá.
What's the matter? asked the little white rabbit.,"Qual é o problema?, perguntou o pequeno coelho branco."
I waited for her a long time.,Esperei muito tempo por ela.
His car collided with a train.,O carro dele colidiu com um trem.
Steve was loved by all.,Steve era amado de todos.
Would you please call him back later?,Você poderia voltar a chamá-lo mais tarde?
It was five years ago that I graduated from college.,Foi a cinco anos atrás que eu me formei na faculdade.
I'm finishing my homework.,Estou a acabar os meus trabalhos de casa.
Take this to your mother.,Leve isto para sua mãe.
I will get that classic car at all costs.,Eu quero comprar aquele carro clássico a todo custo.
He failed the entrance exam.,Ele reprovou no exame de acesso.
Time goes very swiftly.,O tempo passa muito rápido.
How old is your oldest son?,Quantos anos tem seu filho mais velho?
I don't mean to poke my nose into your affairs.,Eu não quis meter meu nariz nos seus assuntos.
It might rain before evening.,Pode chover antes da noite.
She has a 10 percent interest in the company.,Ela tem dez por cento das ações da companhia.
The portrait was taken from the wall.,O retrato foi tirado da parede.
I want to surprise him.,Eu quero surpreendê-lo.
The post office is adjacent to the library.,O correio é adjacente à biblioteca.
Are they coming as well?,Eles também vêm?
Sally lost the contact lenses she had bought the day before.,Sally perdeu as lentes de contato que ela tinha comprado um dia antes.
This pigeon flew from San Francisco to New York.,Este pombo voou de São Francisco a Nova York.
Come again tomorrow.,Venha de novo amanhã.
Swimming is a very useful skill.,Nadar é uma habilidade muito útil.
She divided the cake into six pieces.,Ela dividiu o bolo em seis pedaços.
I'll cook for you tonight.,Vou cozinhar para você esta noite.
Space is full of mystery.,O espaço está cheio de mistérios.
What are you implying?,O que você está insinuando?
Let's call the dog Skipper.,Vamos chamar o cachorro de Skipper.
He had to stay in bed.,Ele teve que ficar na cama.
Our cities create serious pollution problems.,Nossas cidades criam sérios problemas de poluição.
Probably she tried to set you against her friends.,"Ela, provavelmente, tentou indispor você com os amigos dela."
You must pay attention to his advice.,Você tem que dar atenção ao conselho dele.
She knows well how to deal with children.,Ela sabe bem como lidar com crianças.
Who does Tony like?,De quem Tony gosta?
You belong in a better place than this.,Tu pertences a um sítio melhor que este.
Don't touch me with your soapy hands.,Não me toque com essas suas mãos ensaboadas.
The school adopted the new method of teaching English.,A escola adotou o novo método de ensinar inglês.
I forgot what his name was.,Eu esqueci qual era o nome dele.
Speaking in English is fun.,Falar em inglês é divertido.
