English,Portuguese
Why have I done it?,Por que eu fiz isso?
Why is Mrs. Yamada popular in your school?,Por que o Sr. Yamada é popular em sua escola?
What prevented you from coming yesterday?,O que te impediu de vir ontem?
Tell me why he was absent.,Diga-me por que ele não estava.
Why are you being so secretive?,Por que você tem sido tão reservado?
Why are you crying?,Por que você está chorando?
Why didn't you bring your wife to the party?,Por que você não trouxe tua esposa para a festa?
Why did you quit?,Por que você desistiu?
Why did you open the box?,Por que você abriu a caixa?
Why?,Por quê?
Why do you need to read such a book?,Por que vocês precisam ler um livro assim?
What made you so angry?,O que te fez ficar com tanta raiva?
Why did you choose that particular subject?,Por que você escolheu aquele assunto em particular?
What did you do that for?,Para que você fez aquilo?
What has brought you here so early?,O que lhe traz aqui tão cedo?
Why is this book loved by young people?,Por que este livro é amado por jovens?
Why do you work here?,Por que você trabalha aqui?
Why do you like coffee strong?,Por que você gosta de café forte?
Why did you go to Tokyo?,Por que você foi a Tóquio?
Why didn't you believe me?,Por que você não acreditou em mim?
Why are you so tired today?,Por que você está tão cansado hoje?
What are you punishing them for?,Por que você está os punindo?
Why were you late this morning?,Por que você chegou atrasado hoje de manhã?
Why is your mouth so big?,Por que a sua boca é tão grande?
We must make up for lost time.,Temos que recuperar o tempo perdido.
Some people are difficult to please.,Algumas pessoas são difíceis de agradar.
"We speak the same language, don't we?","Nós falamos a mesma língua, não é?"
That sounds like a fairly good proposal.,Parece uma proposta bem razoável.
Bright ideas never occur to me.,Nunca me vêm ideias brilhantes.
"Well, I loved it.","Bom, eu amei."
I couldn't get to sleep.,Eu não consegui dormir.
It sounds pretty good.,Parece ótimo!
It's pretty good.,É bastante bom.
He is very much a scholar.,Ele é mesmo um acadêmico.
That sounds really interesting.,Parece bem interessante.
Can you get it repaired?,Você consegue consertá-lo?
Naomi is learning English with a view to going abroad.,Naomi está estudando inglês para viajar para fora.
Naoko wrote this letter last night.,Naoko escreveu esta carta ontem à noite.
An empty bag can't stand upright.,Saco vazio não para em pé.
Ninety-nine always makes me laugh.,A Noventa-e-nove sempre me faz rir.
No river in the world is longer than the Nile.,Nenhum rio no mundo é mais longo que o Nilo.
Nylon stockings often run.,Meias de nylon desfiam fácil.
The Nile is longer than any other river in the world.,O Nilo é mais longo que qualquer rio do mundo.
Please lend me your knife.,"Por favor, me empreste a sua faca."
Will you lend me your knife?,Você vai me emprestar sua faca?
"Taking out a knife, he tried to open the can.","Desembainhando uma faca, ele tentou abrir a lata."
"After using the knife, please be sure to put it back where it was.","Após o uso, retorne a faca ao seu lugar."
May I borrow your knife?,Posso pegar emprestada a sua faca?
Put that knife down. You're making me nervous.,Abaixe essa faca. Você está me deixando nervoso.
The fingerprints on the knife attest to her guilt.,As digitais na faca atestam sua culpa.
You should be careful with a knife.,Deve-se ter cuidado com facas.
Put the knives and forks back in the cupboard.,Coloque as facas e garfos de volta ao armário.
There is a rule concerning the use of knives and forks.,Há uma regra que diz respeito ao uso de facas e garfos.
It can be used as a knife.,Pode ser usado como uma faca.
It is bad manners to eat with a knife.,É falta de educação comer com uma faca.
Cut them with a knife.,Corte-os com uma faca.
Cut it with a knife.,Corte-o com uma faca.
Cut the cake with a knife.,Corte o bolo com uma faca.
My knife has lost its edge.,Minha faca está cega.
Please cut the cake with a knife.,"Por favor, corte o bolo com uma faca."
There is a knife missing.,Está faltando uma faca.
"NYNEX, is this an emergency?",Nynex. É uma emergência?
I don't think so.,Eu não acho.
At one time Nigeria was a British colony.,"Uma vez, a Nigéria foi uma colônia britânica."
What's this chair doing here?,O que esta cadeira está fazendo aqui?
Me? I'm a plain old salaryman.,Eu? Eu não passo de um assalariado.
"Hey, Tom, forget about your worries.","Ei, Tom, esqueça suas preocupações."
Don't yield to any temptation.,Não caia em nenhuma tentação.
Any book will do.,Qualquer livro servirá.
Do you know which book sells well now?,Você sabe que livro vende bem atualmente?
What sort of thing must I pay tax on?,Sobre que tipo de coisa devo pagar impostos?
How's the weather?,Como está o tempo?
Any student can answer that question.,Qualquer estudante pode responder aquela questão.
Anyone can do that.,Qualquer um consegue fazer isso.
Anybody would be better than nobody.,Qualquer um seria melhor do que ninguém.
What did you have to eat?,O que você comeu?
What symptoms do you have?,Quais são os sintomas que você apresenta?
Anybody can do that.,Qualquer um pode fazer isso.
What sort of coats are in fashion this year?,Que tipos de casacos estão na moda nesse ano?
Please feel free to ask me any question.,"Por favor, fique à vontade para me perguntar qualquer coisa."
What kind of treatment will I get?,Que tipo de tratamento receberei?
Under no circumstances must you swim in the deep river!,"Sob nenhuma circunstância, você deve nadar no rio profundo."
Under no circumstances should you repeat this to anyone.,Sob nenhuma circunstância você deve repetir isso a alguém.
You can talk about anything under the sun.,Você pode falar de qualquer coisa debaixo do sol.
Why do you need change?,Por que você precisa de troco?
"Do not change your mind, whatever happens.","Não mude de ideia, aconteça o que aconteça."
"No matter what may come, I will do my duty.","Não importa o que aconteça, cumprirei meu dever."
Any paper will do.,Qualquer papel serve.
Any child can do that.,Qualquer criança pode fazer isso.
Any child can answer that.,Qualquer criança pode responder a isso.
What sort of work do you do?,Que tipo de trabalho você faz?
I don't want there to be any misunderstanding.,Não quero que haja quaisquer equívocos.
"Whatever excuses he may make, I cannot forgive him.","Seja qual for a sua desculpa, eu não posso perdoá-lo."
"He wanted to do it, whatever the consequences.",Ele queria fazer isso sem se importar com as consequências.
No man is so old he cannot learn.,Ninguém é tão velho que não possa aprender.
I will get that classic car at all costs.,Eu quero comprar aquele carro clássico a todo custo.
"However hungry you are, you must eat slowly.","Não importa quão faminto você está, você deve comer devagar."
"No matter how rich a man is, he cannot buy love.",Não importa o tamanho da riqueza de um homem: ele não pode comprar amor.
"However cold it may be, he still jogs 20 kilometers every day.","Por mais frio que possa estar, ele ainda corre vinte quilômetros todos os dias."
"However hard you try, you can't finish it in a day.","Por mais que você tente, você não pode terminar em um dia."
"However hard you try, you can't finish it in a week or so.","Não importa o quanto você tente, você não vai conseguir terminar em uma semana."
"However hard you may try, you will not be able to do it.","Por mais que você tente, você não conseguirá fazê-lo."
"No matter how rich one may be, one cannot live happily without health.","Não importa quão rico alguém seja, não se pode ser feliz sem saúde."
What sports do you like?,Você gosta de quais esportes?
Nothing ever makes him angry.,Nada deixa ele bravo.
Why do you need it?,Por que você precisa disso?
Stay calm whatever happens.,"Fique calmo, aconteça o que aconteça."
I wouldn't do it for the world.,Eu não faria isso por nada neste mundo.
What's your job?,Qual é o seu trabalho?
The burglar gained access to the house through a window.,O assaltante conseguiu acessar o interior da casa através de uma janela.
How long does it take?,Quanto tempo leva?
It was difficult for us to decide which one to buy.,Foi muito difícil pra nós decidir qual comprar.
How long have you been teaching English?,Há quanto tempo você ensina inglês?
Take whatever cake you want.,Pegue o bolo que quiser.
Take any two cards you like.,Escolha duas cartas que você preferir.
Any amount of money will be welcome.,Qualquer quantia será bem-vinda.
She always takes her time in choosing her dress.,Ela sempre demora para escolher o vestido.
How long will we have to wait?,Quanto tempo teremos de esperar?
Which is your book?,Qual é o seu livro?
"Above all, children need love.",Crianças precisam de amor acima de tudo.
I love this book above all.,Eu amo sobretudo esse livro.
"Above all, be careful about what you eat and drink.","Acima de tudo, tenha cuidado com o que você come e bebe."
Please shuffle the cards carefully.,"Por favor, embaralhe as cartas com cuidado."
Playing cards is a popular pastime.,Jogar cartas é um passatempo popular.
A tiger is bigger and stronger than a cat.,Um tigre é maior e mais forte do que um gato.
I am used to driving a truck.,Estou acostumado a dirigir caminhões.
Three workers on board the truck were killed in the accident.,Três trabalhadores que estavam no caminhão morreram no acidente.
A truck ran over our dog.,Um caminhão atropelou nosso cachorro.
A truck hit the dog.,Um caminhão atropelou o cachorro.
Every driver must follow the traffic rules.,Cada motorista deve observar as regras de trânsito.
Many drivers abandoned their cars in the snow.,Muitos motoristas abandonaram seus carros na neve.
"Anyway, I don't like it.","Enfim, eu não gosto."
At all events we have done our best.,"Em todos os evendos, nós fizemos o nosso melhor."
No one knows his address but Tom.,"Ninguém, exceto Tom, conhece seu endereço."
Tom was also there.,Tom também estava lá.
Tom has no manners.,Tom não tem modos.
Tom is a good cook.,Tom cozinha bem.
Tom was late for dinner.,Tom estava atrasado para o jantar.
Tom likes to play baseball.,Tom gosta de jogar beisebol.
Tom will go there tomorrow.,Tom vai lá amanhã.
Tom is leaving Kobe tomorrow morning.,Tom vai sair de Kobe amanhã de manhã.
Tom goes to school on foot.,Tom vai à escola a pé.
Tom likes to knit.,Tom gosta de tricotar.
Tom asked his father if he could go to the cinema.,Tom perguntou ao pai se podia ir ao cinema.
Tom usually goes to bed at ten-forty.,Tom geralmente vai dormir às dez e quarenta.
Tom is liked by his friends.,Tom é querido de seus amigos.
Tom thanked me for the gift.,Tom me agradeceu pelo presente.
